Administración;Departamento;Convocatoria;Bases reguladoras;Aplicación presupuestaria;Fecha de concesión;Beneficiario;Importe;Instrumento;Ayuda equivalente
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892840;20/11/2024;***8422** MARIA DEL PILAR DIEZ FELPETO;492;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;492
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892841;20/11/2024;***4528** MARIA JULIA ZALDIBAR QUINTANA;414;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;414
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892842;20/11/2024;***2276** MARIA DE LAS NIEVES VAZQUEZ PRIETO;850;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;850
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892843;20/11/2024;***2791** MARTA PRIETO PORTILLO;745;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;745
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892845;20/11/2024;***6081** RAQUEL CARRENO NAVAS;807.5;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;807.5
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892846;20/11/2024;***8339** BEATRIZ PUERTA SANTOS;492;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;492
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892908;20/11/2024;***6981** JUAN ROBERTO RODRIGUEZ PISON;450;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;450
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892909;20/11/2024;***8414** CRISTOBAL LUIS RIVERA OQUENDO;414;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;414
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892910;20/11/2024;***2314** ZURINE SEOANE HOYOS;990;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;990
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892911;20/11/2024;***5090** OLGA ESTEBAN ANDRES;685;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;685
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892912;20/11/2024;***7764** JOSEBA ALEXANDER MARTIN SAN SEBASTIAN;476;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;476
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892913;20/11/2024;***0543** DOMINGO IGLESIAS CAGIGAS;558;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;558
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892914;20/11/2024;***7434** ALAZNE MARTINEZ DE BEDOYA GARCIA;536;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;536
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892915;20/11/2024;***4272** JON TRIGUERO MIGUEL;150;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;150
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892916;20/11/2024;***5546** BORJA GOMEZ PALACIO;335;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;335
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892919;20/11/2024;***6170** MAITANE TRUEBA TOLEDANO;990;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;990
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892921;20/11/2024;***1130** JON GONZALEZ ARESTI;414;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;414
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892922;20/11/2024;***2922** FRANCISCO JAVIER ARRESE MARTINEZ;558;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;558
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892924;20/11/2024;***3052** MAITANE INCHAURBE RODRIGUEZ;50;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;50
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892927;20/11/2024;***3907** UNAX LARRABE BLANCO;395;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;395
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892928;20/11/2024;***5607** MARIA BEGOÑA GUTIERREZ BLANCO;414;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;414
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892931;20/11/2024;***3637** ANE MENDIGUREN GONZALEZ DE APODACA;742.5;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;742.5
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892933;20/11/2024;***9165** ANA MARIA BARCENA ROBREDO;1139.05;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;1139.05
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892935;20/11/2024;***9920** MARIA PURIFICACION GOMEZ HERMOSO;850;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;850
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892936;20/11/2024;***3040** UNAI ALARCON ALVAREZ;414;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;414
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892938;20/11/2024;***5263** JUAN ANGEL ISASI URIBETXEBARRIA;374;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;374
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892939;20/11/2024;***2845** MARTA CUEVAS GARCIA;684;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;684
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892941;20/11/2024;***0895** MARIA MAGDALENA ALONSO GUTIERREZ;238;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;238
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892942;20/11/2024;***3902** NOELIA DOMINGUEZ DEL RIO;568;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;568
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892943;20/11/2024;***2797** GEMMA PRADO PEREZ;504;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;504
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892944;20/11/2024;***2748** ANDER MUNOZ BERMEJO;449;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;449
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892945;20/11/2024;***3388** ENERITZ LABIANO FERNANDEZ;645;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;645
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892946;20/11/2024;***9985** LAURA ARGEREY AURRECOECHEA;620;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;620
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892947;20/11/2024;***0305** PAULA PETITE ZAMACONA;748;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;748
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892948;20/11/2024;***6316** MIREN DE LA IGLESIA CASTILLO;990;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;990
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892950;20/11/2024;***7949** IDOIA LOPEZ VEGA;750;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;750
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892951;20/11/2024;***1776** MONICA MENDIZABAL GOMEZ;800;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;800
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892952;20/11/2024;***9807** JULENE GONZALEZ AMELIBIA;568;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;568
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892953;20/11/2024;***3786** CLAUDIA MICOLAU LOPEZ;558;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;558
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892954;20/11/2024;***5774** NAGORE GARCIA SANTAMARIA;451;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;451
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892955;20/11/2024;***9803** LYS DE DOMINGO BILBAO;690;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;690
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892956;20/11/2024;***1872** ELEDER MESTRAITUA SANCHEZ;487;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;487
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892957;20/11/2024;***1591** JAVIER DAVID BALADRON CORDERO;620;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;620
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892958;20/11/2024;***9728** ALBA PENA MARQUINEZ;568;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;568
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892960;20/11/2024;***0893** MARIA JESUS BRUNA LOPEZ;500;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;500
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892961;20/11/2024;***5380** MIREN KARMELE IBORRA ALONSO;450;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;450
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892962;20/11/2024;***9191** ITZIAR NEREA RIOS ESCUDERO;314;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;314
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892963;20/11/2024;***5942** MACARENA BLANCO AMANN;705;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;705
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892964;20/11/2024;***6703** LAURA JIMENEZ ALONSO;523;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;523
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892965;20/11/2024;***2143** JOSE LUIS CARTES BAGUENA;1340.01;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;1340.01
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892966;20/11/2024;***5512** LEIRE SAN ANTON MORACHO;487;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;487
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892968;20/11/2024;***0840** JAVIER JON ATXUTEGI GARCIA;449;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;449
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892969;20/11/2024;***0854** MARÍA HERMOSILLA MARTIN;745;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;745
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892970;20/11/2024;***9699** INIGO GOROSTIZA AGUADO;492;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;492
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892971;20/11/2024;***4458** CECILIA IBANEZ HEVIA;749;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;749
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892972;20/11/2024;***2920** ROBERTO FRANCISCO CUESTA;539.6;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;539.6
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892973;20/11/2024;***7944** GARAZI OREGI PAMPIN;374;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;374
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892974;20/11/2024;***9603** NEREA ESPEJA BALLESTERO;724;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;724
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892975;20/11/2024;***7812** AINHOA MARTINEZ-AYO INURRIA;650.75;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;650.75
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892976;20/11/2024;***9512** ADRIANA ANTOLIN IBARROLA;807.5;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;807.5
BILBAO;AYUNTAMIENTO DE BILBAO;2024_CONCESION DE AYUDAS ECONOMICAS PARA EL APRENDIZAJE DEL EUSKERA;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2023/12/29/II-6112_cas.pdf?hash=ad5e4415caed748e733f06496c2ddbf1;SB115892977;20/11/2024;***9324** ANA LAGUNA HURTADO;335;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;335
